Date,Open,High,Low,Close
27/07/2017,2559.21,2712.92,2547.74,2691.88
28/07/2017,2691.88,2843.78,2683.59,2806.75
29/07/2017,2806.75,2812.13,2699.42,2733.5
30/07/2017,2733.5,2773.06,2621.68,2766.49
31/07/2017,2766.49,2916.3,2723.05,2883.27
01/08/2017,2883.27,2946.02,2659.62,2746.99
02/08/2017,2746.99,2773.8,2668.87,2720.53
03/08/2017,2720.53,2822.88,2717.62,2809.99
04/08/2017,2809.99,2892.67,2779.51,2878.49
05/08/2017,2878.49,3344.01,2875.91,3262.8
06/08/2017,3262.8,3295.07,3166.52,3232.03
07/08/2017,3232.03,3425.13,3198.51,3401.91
08/08/2017,3401.91,3494.87,3357.15,3429.38
09/08/2017,3429.38,3437.15,3251.03,3348.79
10/08/2017,3348.79,3453.84,3322.92,3425.67
11/08/2017,3425.67,3706.48,3409.79,3654.37
12/08/2017,3654.37,3967.26,3611.36,3871.62
13/08/2017,3871.62,4189.42,3847.31,4062.6
14/08/2017,4062.6,4336.71,3978.95,4327.94
15/08/2017,4327.94,4436.48,3837.13,4161.66
16/08/2017,4161.66,4398.06,3938.62,4387.4
17/08/2017,4387.4,4487.5,4194.1,4278.92
18/08/2017,4278.92,4362.73,3978.28,4105.37
19/08/2017,4105.37,4189.68,3957.46,4150.45
20/08/2017,4150.45,4182.29,4034.4,4066.6
21/08/2017,4066.6,4097.25,3966.93,4005.1
22/08/2017,4005.1,4142.68,3612.21,4089.7
23/08/2017,4089.7,4255.62,4070.49,4141.09
24/08/2017,4141.09,4364.11,4111.71,4318.35
25/08/2017,4318.35,4461.71,4292.63,4364.41
26/08/2017,4364.41,4379.28,4263.28,4352.3
27/08/2017,4352.3,4408.18,4321.12,4345.75
28/08/2017,4345.75,4403.13,4195.23,4390.31
29/08/2017,4390.31,4647.83,4350.22,4597.31
30/08/2017,4597.31,4644.06,4491.79,4583.02
31/08/2017,4583.02,4765.07,4580.13,4735.11
01/09/2017,4735.11,4925.23,4690.17,4921.85
02/09/2017,4921.85,4976.52,4448.64,4573.8
03/09/2017,4573.8,4719.78,4397.74,4612.92
04/09/2017,4612.92,4621.01,4098.58,4267.45
05/09/2017,4267.45,4496.67,4004.62,4409.08
06/09/2017,4409.08,4660.04,4401.53,4618.71
07/09/2017,4618.71,4690.55,4493.2,4635.6
08/09/2017,4635.6,4699.59,4130.88,4326.45
09/09/2017,4326.45,4402.15,4185.33,4335.13
10/09/2017,4335.13,4338.08,4032.15,4245.89
11/09/2017,4245.89,4364.42,4134.62,4217.9
12/09/2017,4217.9,4387.76,4074.97,4158.92
13/09/2017,4158.92,4174.58,3752.01,3870.29
14/09/2017,3870.29,3930.69,3218.98,3243.08
15/09/2017,3243.08,3824.43,2979.88,3713.76
16/09/2017,3713.76,3893.67,3551.83,3698.92
17/09/2017,3698.92,3796.56,3485.83,3689.61
18/09/2017,3689.61,4122.75,3689.0,4100.28
19/09/2017,4100.28,4120.71,3852.22,3907.96
20/09/2017,3907.96,4053.04,3846.76,3882.16
21/09/2017,3882.16,3912.79,3576.54,3617.27
22/09/2017,3617.27,3753.51,3505.81,3600.83
23/09/2017,3600.83,3813.39,3563.18,3788.02
24/09/2017,3788.02,3790.89,3633.88,3667.52
25/09/2017,3667.52,3971.5,3665.67,3932.83
26/09/2017,3932.83,3982.31,3858.75,3892.7
27/09/2017,3892.7,4232.35,3882.08,4212.2
28/09/2017,4212.2,4274.64,4112.88,4195.65
29/09/2017,4195.65,4237.51,4030.37,4172.79
30/09/2017,4172.79,4383.27,4164.25,4360.62
01/10/2017,4360.62,4412.62,4258.32,4403.09
02/10/2017,4403.09,4477.38,4364.67,4401.32
03/10/2017,4401.32,4435.99,4230.73,4314.18
04/10/2017,4314.18,4355.29,4183.57,4218.66
05/10/2017,4218.66,4365.76,4143.35,4321.44
06/10/2017,4321.44,4422.15,4296.93,4371.94
07/10/2017,4371.94,4472.92,4319.48,4435.81
08/10/2017,4435.81,4622.87,4419.36,4611.7
09/10/2017,4611.7,4875.38,4556.15,4777.49
10/10/2017,4777.49,4930.0,4722.81,4763.36
11/10/2017,4763.36,4874.89,4718.6,4824.2
12/10/2017,4824.2,5432.63,4814.98,5432.62
13/10/2017,5432.62,5852.78,5391.97,5637.26
14/10/2017,5637.26,5839.62,5568.86,5824.71
15/10/2017,5824.71,5862.69,5448.22,5688.14
16/10/2017,5677.35,5795.33,5576.1,5759.33
17/10/2017,5759.25,5773.32,5521.09,5598.58
18/10/2017,5598.58,5601.3,5114.87,5575.83
19/10/2017,5576.71,5737.41,5517.62,5698.65
20/10/2017,5698.62,6075.32,5611.39,5993.11
21/10/2017,5993.11,6187.2,5874.54,6006.65
22/10/2017,6006.65,6070.56,5722.98,5982.86
23/10/2017,5982.86,6048.98,5644.22,5903.61
24/10/2017,5903.61,5904.63,5463.41,5513.08
25/10/2017,5513.08,5747.96,5375.64,5734.0
26/10/2017,5734.0,5970.4,5689.92,5887.61
27/10/2017,5887.62,5997.83,5692.32,5764.56
28/10/2017,5764.56,5871.04,5654.8,5726.61
29/10/2017,5726.61,6295.43,5679.37,6147.52
30/10/2017,6147.7,6226.18,6018.97,6124.28
31/10/2017,6124.28,6467.2,6090.83,6451.24
01/11/2017,6449.1,6738.74,6355.0,6737.78
02/11/2017,6737.78,7339.91,6737.77,7024.81
03/11/2017,7024.81,7445.62,6938.93,7152.12
04/11/2017,7146.98,7492.24,6957.84,7363.8
05/11/2017,7363.8,7599.44,7284.33,7389.55
06/11/2017,7389.55,7429.7,6934.73,6959.23
07/11/2017,6959.27,7222.37,6957.8,7102.75
08/11/2017,7102.23,7869.1,7026.97,7444.36
09/11/2017,7444.36,7457.12,7040.83,7129.59
10/11/2017,7129.59,7318.97,6406.05,6565.8
11/11/2017,6565.8,6821.5,6197.87,6339.86
12/11/2017,6339.87,6490.53,5493.64,5878.13
13/11/2017,5878.09,6760.15,5828.34,6522.45
14/11/2017,6522.45,6728.59,6419.18,6597.06
15/11/2017,6597.06,7330.06,6596.94,7283.22
16/11/2017,7283.02,7964.64,7119.17,7853.68
17/11/2017,7853.68,8000.19,7534.7,7699.95
18/11/2017,7699.95,7857.52,7458.9,7780.91
19/11/2017,7781.02,8100.87,7675.41,8042.64
20/11/2017,8042.64,8294.12,7947.28,8244.69
21/11/2017,8245.87,8368.36,7819.06,8099.97
22/11/2017,8099.92,8304.37,8091.63,8234.55
23/11/2017,8234.5,8266.55,8012.35,8013.41
24/11/2017,8013.38,8332.94,7900.17,8200.8
25/11/2017,8203.45,8761.98,8153.7,8754.69
26/11/2017,8754.62,9474.62,8746.56,9318.42
27/11/2017,9318.42,9733.61,9316.84,9733.2
28/11/2017,9732.63,9969.58,9638.2,9906.04
29/11/2017,9906.04,11417.84,8938.7,9837.86
30/11/2017,9848.05,10689.06,9023.77,9946.76
01/12/2017,9947.08,10942.8,9420.93,10861.47
02/12/2017,10861.47,11175.23,10715.55,10912.73
03/12/2017,10912.72,11851.09,10578.43,11246.21
04/12/2017,11244.2,11624.63,10917.81,11623.91
05/12/2017,11624.37,11901.87,11486.13,11667.13
06/12/2017,11667.13,13843.2,11661.76,13749.57
07/12/2017,13750.09,16879.26,13401.61,16850.31
08/12/2017,16867.98,17294.85,13906.1,16047.61
09/12/2017,16048.18,16313.18,13151.47,14843.42
10/12/2017,14839.98,15783.2,13031.0,15059.6
11/12/2017,15060.45,17399.18,15024.56,16732.47
12/12/2017,16733.29,17560.65,16254.53,17083.9
13/12/2017,17083.9,17267.96,15669.86,16286.82
14/12/2017,16286.82,16941.08,16023.64,16467.91
15/12/2017,16467.91,17987.03,16442.2,17604.85
16/12/2017,17594.08,19587.7,17318.54,19345.49
17/12/2017,19346.6,19870.62,18750.91,19065.71
18/12/2017,19065.71,19221.1,18114.42,18972.32
19/12/2017,18971.19,19021.97,16812.8,17523.7
20/12/2017,17521.73,17813.6,15642.69,16461.97
21/12/2017,16461.09,17301.83,14952.98,15632.12
22/12/2017,15632.12,15823.72,10875.71,13664.97
23/12/2017,13664.97,15493.23,13356.07,14396.46
24/12/2017,14396.63,14413.72,12166.45,13789.95
25/12/2017,13789.95,14467.43,13010.71,13833.49
26/12/2017,13830.19,16094.67,13748.49,15756.56
27/12/2017,15757.02,16514.59,14534.66,15416.64
28/12/2017,15416.34,15505.51,13466.07,14398.7
29/12/2017,14398.45,15109.81,13951.08,14392.57
30/12/2017,14392.14,14461.46,11962.09,12531.52
31/12/2017,12532.38,14241.82,12359.43,13850.4
01/01/2018,13850.49,13921.53,12877.67,13444.88
02/01/2018,13444.88,15306.13,12934.16,14754.13
03/01/2018,14754.09,15435.01,14579.71,15156.62
04/01/2018,15156.49,15408.66,14244.67,15180.08
05/01/2018,15180.08,17126.95,14832.36,16954.78
06/01/2018,16954.76,17252.85,16286.57,17172.3
07/01/2018,17174.5,17184.81,15791.13,16228.16
08/01/2018,16228.26,16302.92,13902.31,14976.17
09/01/2018,14976.17,15390.28,14221.55,14468.5
10/01/2018,14468.09,14919.49,13450.54,14919.49
11/01/2018,14920.36,14979.96,12825.95,13308.06
12/01/2018,13308.06,14129.08,12851.91,13841.19
13/01/2018,13841.19,14595.04,13830.28,14243.12
14/01/2018,14244.12,14415.67,13031.91,13638.63
15/01/2018,13638.63,14355.82,13416.71,13631.98
16/01/2018,13634.6,13648.84,10032.69,11282.49
17/01/2018,11282.49,11736.3,9205.38,11162.7
18/01/2018,11162.7,12018.43,10642.33,11175.52
19/01/2018,11175.52,11780.49,10867.18,11521.76
20/01/2018,11521.82,13031.04,11502.11,12783.94
21/01/2018,12783.54,12787.35,11101.73,11549.93
22/01/2018,11549.98,11913.74,10067.76,10814.52
23/01/2018,10814.52,11388.52,9980.5,10858.23
24/01/2018,10853.78,11531.6,10506.55,11429.02
25/01/2018,11428.11,11741.92,10930.34,11175.87
26/01/2018,11175.87,11656.54,10346.86,11104.2
27/01/2018,11104.34,11638.69,10879.2,11459.71
28/01/2018,11460.39,12064.19,11407.94,11767.74
29/01/2018,11767.74,11860.29,11089.52,11233.95
30/01/2018,11234.32,11263.7,9871.21,10107.26
31/01/2018,10107.4,10377.96,9698.13,10226.86
01/02/2018,10226.86,10280.84,8726.95,9114.72
02/02/2018,9114.73,9147.93,7786.2,8870.82
03/02/2018,8872.87,9504.37,8194.68,9251.27
04/02/2018,9251.27,9400.99,7889.83,8218.05
05/02/2018,8218.05,8391.29,6627.31,6937.08
06/02/2018,6936.43,7932.38,5968.36,7701.25
07/02/2018,7701.25,8572.68,7208.86,7592.72
08/02/2018,7593.78,8643.94,7590.48,8260.69
09/02/2018,8259.26,8743.2,7775.36,8696.83
10/02/2018,8696.83,9081.49,8176.25,8569.29
11/02/2018,8569.32,8573.35,7862.31,8084.61
12/02/2018,8084.61,8997.34,8084.41,8911.27
13/02/2018,8911.17,8955.15,8379.35,8544.69
14/02/2018,8544.69,9508.22,8542.98,9485.64
15/02/2018,9485.64,10223.58,9363.38,10033.75
16/02/2018,10033.75,10303.14,9720.38,10188.73
17/02/2018,10188.73,11119.45,10074.07,11097.21
18/02/2018,11097.21,11288.34,10161.01,10417.23
19/02/2018,10418.12,11265.96,10336.32,11182.28
20/02/2018,11182.28,11802.23,11130.95,11256.43
21/02/2018,11256.78,11295.58,10256.21,10481.66
22/02/2018,10481.66,10941.57,9757.19,9847.96
23/02/2018,9847.96,10420.67,9604.0,10175.51
24/02/2018,10175.51,10528.0,9396.54,9705.73
25/02/2018,9705.73,9873.79,9329.44,9610.11
26/02/2018,9610.11,10457.51,9411.82,10326.5
27/02/2018,10326.5,10879.38,10154.24,10594.76
28/02/2018,10594.76,11067.76,10303.14,10334.44
01/03/2018,10334.44,11090.3,10247.56,10929.37
02/03/2018,10929.37,11191.94,10801.45,11043.12
03/03/2018,11043.12,11530.66,11043.12,11465.36
04/03/2018,11465.36,11539.79,11084.01,11504.42
05/03/2018,11503.94,11694.15,11431.55,11440.73
06/03/2018,11440.33,11441.65,10589.28,10735.45
07/03/2018,10735.45,10913.7,9470.73,9928.56
08/03/2018,9928.56,10119.21,9086.85,9316.72
09/03/2018,9316.77,9433.38,8393.45,9252.76
10/03/2018,9252.76,9518.62,8727.43,8797.27
11/03/2018,8797.27,9735.64,8484.32,9544.84
12/03/2018,9543.98,9907.41,8796.52,9142.15
13/03/2018,9142.27,9486.12,8856.65,9160.12
14/03/2018,9160.12,9360.66,7966.94,8217.7
15/03/2018,8216.22,8432.12,7698.47,8268.41
16/03/2018,8267.95,8616.63,7924.11,8283.23
17/03/2018,8283.23,8360.64,7765.41,7883.45
18/03/2018,7882.67,8299.86,7318.46,8215.4
19/03/2018,8215.5,8725.6,8129.66,8623.14
20/03/2018,8623.14,9056.23,8339.8,8920.71
21/03/2018,8920.53,9184.51,8778.69,8911.35
22/03/2018,8911.37,9107.0,8500.88,8724.98
23/03/2018,8724.98,8935.88,8307.58,8934.8
24/03/2018,8935.51,9036.23,8515.53,8548.06
25/03/2018,8548.39,8690.36,8395.85,8472.84
26/03/2018,8472.56,8521.04,7869.27,8152.2
27/03/2018,8152.18,8226.24,7752.3,7808.48
28/03/2018,7808.42,8117.79,7752.6,7959.78
29/03/2018,7959.78,7983.77,6927.11,7106.62
30/03/2018,7106.62,7280.27,6595.26,6853.76
31/03/2018,6853.75,7228.4,6806.34,6943.77
01/04/2018,6943.77,7056.22,6463.54,6835.84
02/04/2018,6835.58,8218.66,6792.3,7074.6
03/04/2018,7074.65,7528.97,7039.88,7434.3
04/04/2018,7434.3,7442.42,6727.09,6815.5
05/04/2018,6815.5,6933.66,6602.38,6790.45
06/04/2018,6790.45,6869.53,6526.67,6634.86
07/04/2018,6634.86,7083.85,6624.47,6917.2
08/04/2018,6917.2,7132.03,6911.02,7049.92
09/04/2018,7049.92,7204.28,6633.69,6789.53
10/04/2018,6789.53,6922.84,6676.72,6871.07
11/04/2018,6871.07,6999.37,6839.16,6977.13
12/04/2018,6977.04,8051.95,6791.33,7927.73
13/04/2018,7927.73,8237.16,7758.8,7899.11
14/04/2018,7898.74,8195.34,7841.19,8022.51
15/04/2018,8022.51,8437.03,8021.04,8376.73
16/04/2018,8376.73,8430.93,7929.24,8079.77
17/04/2018,8079.77,8187.6,7858.12,7921.63
18/04/2018,7921.65,8246.57,7908.92,8189.96
19/04/2018,8189.92,8321.01,8136.42,8301.82
20/04/2018,8301.82,8945.14,8243.49,8877.08
21/04/2018,8877.15,9047.82,8631.18,8935.72
22/04/2018,8935.85,9043.98,8788.44,8823.36
23/04/2018,8823.46,9025.73,8804.2,8968.25
24/04/2018,8967.86,9741.91,8957.68,9655.77
25/04/2018,9657.69,9765.23,8757.06,8873.62
26/04/2018,8873.57,9315.13,8669.38,9282.12
27/04/2018,9289.01,9385.87,8923.48,8938.47
28/04/2018,8938.47,9435.9,8892.52,9351.47
29/04/2018,9349.94,9552.67,9189.07,9407.04
30/04/2018,9407.35,9459.81,9133.6,9248.45
01/05/2018,9248.25,9251.66,8851.1,9077.28
02/05/2018,9077.28,9271.62,8993.82,9232.19
03/05/2018,9232.19,9817.19,9172.28,9745.04
04/05/2018,9746.26,9785.15,9547.21,9699.61
05/05/2018,9700.37,9968.85,9687.09,9845.9
06/05/2018,9846.44,9936.96,9441.93,9644.92
07/05/2018,9643.99,9662.23,9202.13,9377.81
08/05/2018,9377.08,9472.09,9063.07,9196.13
09/05/2018,9196.13,9373.46,8987.27,9321.16
10/05/2018,9321.52,9393.95,9017.13,9032.22
11/05/2018,9032.22,9032.27,8363.5,8421.0
12/05/2018,8420.82,8653.8,8225.97,8486.67
13/05/2018,8488.07,8773.96,8350.91,8709.46
14/05/2018,8709.46,8883.0,8312.72,8672.9
15/05/2018,8672.88,8848.69,8441.25,8480.16
16/05/2018,8480.16,8501.65,8119.17,8344.78
17/05/2018,8342.69,8476.45,8015.77,8071.04
18/05/2018,8071.04,8280.45,7940.35,8247.91
19/05/2018,8247.91,8397.27,8160.8,8249.24
20/05/2018,8249.24,8591.45,8181.46,8533.0
21/05/2018,8533.22,8585.85,8347.88,8419.65
22/05/2018,8419.67,8428.6,7962.43,7992.75
23/05/2018,7992.75,8031.63,7460.66,7505.77
24/05/2018,7505.77,7729.48,7283.77,7584.74
25/05/2018,7584.78,7652.37,7347.96,7475.36
26/05/2018,7475.36,7626.69,7314.71,7355.06
27/05/2018,7355.06,7420.07,7256.67,7362.23
28/05/2018,7362.23,7455.55,7092.91,7118.88
29/05/2018,7118.88,7533.03,7069.01,7474.75
30/05/2018,7474.75,7571.08,7295.78,7393.02
31/05/2018,7393.02,7608.87,7349.52,7502.15
01/06/2018,7501.74,7614.66,7370.27,7530.55
02/06/2018,7530.55,7697.34,7467.79,7643.26
03/06/2018,7643.26,7774.96,7606.76,7719.75
04/06/2018,7719.73,7760.73,7469.21,7503.2
05/06/2018,7503.32,7672.7,7394.97,7629.4
06/06/2018,7629.4,7701.35,7504.98,7661.79
07/06/2018,7661.79,7755.92,7651.13,7700.11
08/06/2018,7700.4,7709.61,7559.5,7627.52
09/06/2018,7627.56,7691.74,7495.72,7513.69
10/06/2018,7513.76,7514.04,6661.98,6773.72
11/06/2018,6773.72,6913.85,6652.89,6887.37
12/06/2018,6887.43,6888.33,6462.61,6556.94
13/06/2018,6556.94,6623.0,6140.63,6310.43
14/06/2018,6310.43,6719.44,6286.23,6643.26
15/06/2018,6643.63,6667.23,6380.69,6396.71
16/06/2018,6396.71,6569.15,6345.99,6503.1
17/06/2018,6503.1,6585.77,6446.38,6457.78
18/06/2018,6457.78,6802.03,6401.41,6714.82
19/06/2018,6714.56,6839.6,6672.2,6741.28
20/06/2018,6741.28,6817.9,6569.96,6761.27
21/06/2018,6761.27,6790.08,6687.66,6720.64
22/06/2018,6720.64,6731.51,5941.32,6051.47
23/06/2018,6051.47,6257.88,6033.2,6166.54
24/06/2018,6166.36,6254.02,5782.13,6157.78
25/06/2018,6157.78,6344.45,6095.25,6260.35
26/06/2018,6260.4,6286.36,6067.49,6088.39
27/06/2018,6092.26,6192.11,6021.69,6141.57
28/06/2018,6141.57,6172.23,5844.26,5871.28
29/06/2018,5870.81,6286.67,5813.02,6203.8
30/06/2018,6203.81,6503.33,6194.51,6385.38
01/07/2018,6385.43,6429.5,6262.72,6339.04
02/07/2018,6342.69,6673.71,5537.86,6615.66
03/07/2018,6616.6,6670.3,6473.48,6509.58
04/07/2018,6508.43,6777.97,6411.13,6590.06
05/07/2018,6589.77,6691.32,6448.23,6534.81
06/07/2018,6534.81,6633.44,6458.14,6602.02
07/07/2018,6602.03,6814.42,6518.23,6758.08
08/07/2018,6758.08,6782.85,6684.15,6707.38
09/07/2018,6707.46,6803.1,6625.58,6668.84
10/07/2018,6668.84,6683.61,6277.23,6306.85
11/07/2018,6306.87,6405.59,6293.68,6394.36
12/07/2018,6394.36,6394.93,6084.0,6253.6
13/07/2018,6253.66,6349.21,6131.54,6229.83
14/07/2018,6229.61,6332.46,6190.18,6268.75
15/07/2018,6268.32,6401.5,6245.75,6364.26
16/07/2018,6364.26,6761.84,6349.83,6740.55
17/07/2018,6740.54,7476.24,6677.56,7326.7
18/07/2018,7326.76,7590.65,7253.71,7383.39
19/07/2018,7383.39,7563.7,7289.9,7477.5
20/07/2018,7477.1,7676.55,7279.34,7333.93
21/07/2018,7333.93,7453.07,7220.37,7405.4
22/07/2018,7405.4,7569.28,7345.25,7398.64
23/07/2018,7398.64,7798.59,7376.66,7718.0
24/07/2018,7718.0,8485.71,7692.16,8395.82
25/07/2018,8395.81,8481.11,8061.07,8170.23
26/07/2018,8170.37,8302.24,7862.67,7937.25
27/07/2018,7937.1,8278.01,7806.25,8182.89
28/07/2018,8182.88,8238.04,8070.04,8230.87
29/07/2018,8230.82,8291.55,8123.53,8216.78
30/07/2018,8216.7,8273.61,7867.44,8176.06
31/07/2018,8176.08,8176.27,7663.7,7735.3
01/08/2018,7736.25,7760.74,7449.31,7610.9
02/08/2018,7610.9,7713.32,7470.86,7542.34
03/08/2018,7542.34,7542.49,7296.76,7417.6
04/08/2018,7417.6,7490.89,6940.15,7017.89
05/08/2018,7017.89,7092.53,6898.31,7042.39
06/08/2018,7042.57,7160.4,6854.79,6945.78
07/08/2018,6945.77,7150.86,6685.02,6723.21
08/08/2018,6723.29,6723.99,6133.03,6285.02
09/08/2018,6285.06,6631.23,6195.02,6543.24
10/08/2018,6543.25,6582.14,6025.91,6153.41
11/08/2018,6152.95,6488.55,6014.26,6242.54
12/08/2018,6242.53,6483.39,6176.89,6322.92
13/08/2018,6322.41,6545.02,6157.03,6263.2
14/08/2018,6263.2,6266.5,5891.87,6199.6
15/08/2018,6199.63,6620.07,6193.63,6274.22
16/08/2018,6274.22,6478.07,6217.33,6323.81
17/08/2018,6323.81,6594.72,6300.45,6591.16
18/08/2018,6591.18,6622.16,6322.44,6405.71
19/08/2018,6405.74,6560.88,6330.56,6502.18
20/08/2018,6502.24,6537.54,6248.39,6269.9
21/08/2018,6270.09,6506.69,6259.81,6491.11
22/08/2018,6491.09,6890.79,6264.34,6366.13
23/08/2018,6366.14,6575.28,6356.96,6538.95
24/08/2018,6539.13,6736.83,6481.76,6708.96
25/08/2018,6708.94,6808.89,6684.19,6749.56
26/08/2018,6749.71,6793.17,6588.48,6720.6
27/08/2018,6720.6,6944.21,6674.84,6915.73
28/08/2018,6915.92,7136.71,6877.2,7091.38
29/08/2018,7091.38,7137.47,6944.76,7052.0
30/08/2018,7051.61,7072.64,6818.69,6998.76
31/08/2018,6998.76,7096.73,6903.08,7026.96
01/09/2018,7026.96,7272.03,7025.58,7203.46
02/09/2018,7203.46,7384.38,7144.71,7301.26
03/09/2018,7301.25,7350.58,7204.89,7270.05
04/09/2018,7270.05,7417.65,7246.76,7369.86
05/09/2018,7369.89,7401.43,6694.06,6705.03
06/09/2018,6705.06,6727.19,6295.11,6515.42
07/09/2018,6515.42,6549.39,6345.48,6411.78
08/09/2018,6413.12,6480.57,6134.76,6200.16
09/09/2018,6200.23,6451.25,6161.83,6249.07
10/09/2018,6249.07,6371.42,6247.64,6324.43
11/09/2018,6324.43,6415.51,6199.19,6295.54
12/09/2018,6295.54,6357.89,6208.28,6337.11
13/09/2018,6337.08,6534.89,6337.08,6492.0
14/09/2018,6492.17,6591.59,6393.84,6486.01
15/09/2018,6485.39,6573.19,6473.47,6522.08
16/09/2018,6522.68,6525.05,6404.31,6502.44
17/09/2018,6502.44,6538.82,6216.83,6261.48
18/09/2018,6261.33,6393.39,6238.25,6346.44
19/09/2018,6346.44,6522.9,6131.02,6398.8
20/09/2018,6398.83,6551.93,6361.33,6505.9
21/09/2018,6505.97,6785.22,6501.01,6762.06
22/09/2018,6762.07,6834.49,6633.01,6716.6
23/09/2018,6716.6,6768.56,6663.9,6702.7
24/09/2018,6702.73,6717.6,6557.82,6583.53
25/09/2018,6583.53,6583.54,6333.21,6437.74
26/09/2018,6437.74,6543.92,6383.16,6462.6
27/09/2018,6462.6,6733.94,6434.76,6686.13
28/09/2018,6686.13,6806.1,6545.41,6635.38
29/09/2018,6635.4,6635.42,6474.23,6603.75
30/09/2018,6603.75,6741.96,6543.68,6623.71
01/10/2018,6623.82,6662.6,6510.54,6594.98
02/10/2018,6594.98,6618.95,6478.04,6525.47
03/10/2018,6525.46,6537.07,6428.98,6492.26
04/10/2018,6492.61,6622.32,6486.86,6579.79
05/10/2018,6580.0,6683.55,6546.98,6632.87
06/10/2018,6632.88,6637.08,6563.25,6589.94
07/10/2018,6589.94,6622.49,6535.02,6601.15
08/10/2018,6601.46,6698.31,6565.01,6650.07
09/10/2018,6650.07,6657.0,6589.39,6631.79
10/10/2018,6631.79,6633.22,6487.86,6581.07
11/10/2018,6581.07,6581.59,6171.95,6209.47
12/10/2018,6209.47,6296.56,6173.86,6250.85
13/10/2018,6252.1,6280.73,6238.92,6267.27
14/10/2018,6267.27,6346.56,6247.17,6277.73
15/10/2018,6277.73,7234.83,6244.77,6612.36
16/10/2018,6612.69,6724.91,6545.54,6583.05
17/10/2018,6583.05,6589.2,6511.6,6574.52
18/10/2018,6576.4,6616.27,6445.05,6488.72
19/10/2018,6489.37,6503.09,6449.36,6469.28
20/10/2018,6469.28,6645.2,6395.45,6490.56
21/10/2018,6490.6,6557.39,6474.47,6509.87
22/10/2018,6509.87,6531.23,6460.38,6483.23
23/10/2018,6484.32,6496.2,6438.99,6470.22
24/10/2018,6470.63,6538.35,6465.73,6476.25
25/10/2018,6476.52,6497.9,6432.3,6462.77
26/10/2018,6462.77,6514.0,6441.81,6457.21
27/10/2018,6457.21,6479.0,6445.95,6470.17
28/10/2018,6470.17,6483.24,6444.74,6470.74
29/10/2018,6470.74,6483.39,6282.58,6313.91
30/10/2018,6314.38,6340.68,6286.3,6309.11
31/10/2018,6309.11,6391.25,6241.49,6342.61
01/11/2018,6342.81,6402.59,6322.6,6381.3
02/11/2018,6381.3,6420.93,6371.57,6394.66
03/11/2018,6394.65,6398.09,6336.96,6376.32
04/11/2018,6376.55,6498.16,6351.92,6467.05
05/11/2018,6467.05,6475.8,6406.69,6433.74
06/11/2018,6433.53,6482.81,6412.56,6479.72
07/11/2018,6479.72,6562.79,6476.59,6529.68
08/11/2018,6530.94,6542.42,6438.27,6446.06
09/11/2018,6446.06,6457.97,6352.45,6377.99
10/11/2018,6377.99,6419.92,6376.17,6396.37
11/11/2018,6396.39,6414.18,6326.38,6408.18
12/11/2018,6408.18,6435.41,6350.87,6375.08
13/11/2018,6375.08,6389.43,6315.58,6339.17
14/11/2018,6339.17,6375.7,5469.93,5741.47
15/11/2018,5740.51,5767.06,5300.75,5647.5
16/11/2018,5647.5,5676.54,5487.87,5586.27
17/11/2018,5586.97,5602.01,5524.7,5568.94
18/11/2018,5567.95,5701.35,5567.95,5615.26
19/11/2018,5615.26,5615.98,4757.01,4809.62
20/11/2018,4809.62,4953.56,4168.25,4441.81
21/11/2018,4441.81,4689.55,4315.58,4593.04
22/11/2018,4593.04,4640.72,4297.21,4320.68
23/11/2018,4320.68,4419.48,4157.19,4343.42
24/11/2018,4343.42,4432.0,3741.2,3854.11
25/11/2018,3854.11,4165.93,3550.04,4004.15
26/11/2018,4004.46,4124.7,3598.81,3784.59
27/11/2018,3784.77,3878.9,3613.11,3822.99
28/11/2018,3822.99,4398.57,3822.94,4263.55
29/11/2018,4263.52,4444.39,4130.68,4286.69
30/11/2018,4286.85,4331.07,3916.3,4009.67
01/12/2018,4009.67,4309.65,3942.62,4197.46
02/12/2018,4197.7,4318.79,4077.67,4143.86
03/12/2018,4143.86,4159.01,3795.18,3871.41
04/12/2018,3871.41,4082.68,3770.92,3948.44
05/12/2018,3948.44,3961.8,3719.19,3737.53
06/12/2018,3737.53,3883.43,3467.92,3485.18
07/12/2018,3485.18,3576.11,3248.0,3420.57
08/12/2018,3420.57,3602.49,3295.21,3461.07
09/12/2018,3461.07,3718.58,3436.5,3592.84
10/12/2018,3592.84,3645.49,3416.77,3467.16
11/12/2018,3467.16,3483.58,3348.98,3401.02
12/12/2018,3401.02,3545.37,3380.48,3485.59
13/12/2018,3485.59,3493.76,3272.81,3305.11
14/12/2018,3305.11,3333.24,3180.97,3235.48
15/12/2018,3235.48,3271.76,3169.53,3232.51
16/12/2018,3232.51,3319.83,3227.4,3255.37
17/12/2018,3255.37,3639.65,3239.06,3548.19
18/12/2018,3548.19,3727.99,3481.46,3715.85
19/12/2018,3715.85,3969.7,3693.57,3736.54
20/12/2018,3736.54,4225.52,3712.82,4137.66
21/12/2018,4137.66,4247.71,3831.2,3898.81
22/12/2018,3898.81,4060.34,3849.23,4045.24
23/12/2018,4045.24,4117.65,3972.39,4007.63
24/12/2018,4007.63,4303.37,4006.6,4081.95
25/12/2018,4081.95,4094.61,3734.85,3834.73
26/12/2018,3834.73,3923.93,3746.86,3848.78
